OAU State,Official Language,IMF SDRs,Date of Independence,Head of Central Bank,Capital,IMF #Votes,Name of Currency,dbo:capital,dbo:language,dbo:currency,Labels candidate,Candidate url state,Label Lookup,Label ok
Senegal,French,123.9,gen-61,Papa Ousmane Sakho,Dakar,1.444,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['National_Assembly_(Senegal)', 'National Assembly ( Senegal)', 'National Assembly (Senegal)', 'national assembly ( senegal)', 'national_assembly_(senegal)', 'national assembly (senegal)']",http://dbpedia.org/resource/National_Assembly_(Senegal),0,0
Senegal,French,124.9,feb-61,Papa Ousmane Sakho,Dakar,1.445,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Le_Soleil_(Senegal)', 'Le Soleil (Senegal)', 'le soleil ( senegal)', 'le_soleil_(senegal)', 'le soleil (senegal)', 'Le Soleil ( Senegal)']",http://dbpedia.org/resource/Le_Soleil_(Senegal),0,0
Senegal,French,125.9,mar-61,Papa Ousmane Sakho,Dakar,1.446,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Le_Quotidien_(Senegal)', 'Le Quotidien (Senegal)', 'Le Quotidien ( Senegal)', 'le quotidien (senegal)', 'le_quotidien_(senegal)', 'le quotidien ( senegal)']",http://dbpedia.org/resource/Le_Quotidien_(Senegal),0,0
Senegal,French,126.9,apr-61,Papa Ousmane Sakho,Dakar,1.447,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['n2_road_(senegal)', 'n2 road (senegal)', 'N2_road_(Senegal)', 'n2 road ( senegal)', 'N2 road ( Senegal)', 'N2 road (Senegal)']",http://dbpedia.org/resource/N2_road_(Senegal),0,0
Senegal,French,127.9,mag-61,Papa Ousmane Sakho,Dakar,1.448,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['democratic rally ( senegal)', 'Democratic Rally (Senegal)', 'democratic rally (senegal)', 'Democratic Rally ( Senegal)', 'democratic_rally_(senegal)', 'Democratic_Rally_(Senegal)']",http://dbpedia.org/resource/Democratic_Rally_(Senegal),0,0
Seychelles,,6,giu-76,James Michel,Victoria,310,Seychelles rupee,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['seychelles', 'Seychelles']",http://dbpedia.org/resource/Seychelles,1,1
Seychelles,,7,lug-76,James Michel,Victoria,311,Seychelles rupee,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['liberty monument ( seychelles)', 'Liberty_Monument_(Seychelles)', 'Liberty Monument (Seychelles)', 'Liberty Monument ( Seychelles)', 'liberty_monument_(seychelles)', 'liberty monument (seychelles)']",http://dbpedia.org/resource/Liberty_Monument_(Seychelles),0,0
Seychelles,,8,ago-76,James Michel,Victoria,312,Seychelles rupee,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Outer_Islands_(Seychelles)', 'outer islands (seychelles)', 'outer islands ( seychelles)', 'outer_islands_(seychelles)', 'Outer Islands (Seychelles)', 'Outer Islands ( Seychelles)']",http://dbpedia.org/resource/Outer_Islands_(Seychelles),0,0
Seychelles,,9,set-76,James Michel,Victoria,313,Seychelles rupee,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['rat island (seychelles)', 'rat_island_(seychelles)', 'Rat Island ( Seychelles)', 'Rat Island (Seychelles)', 'Rat_Island_(Seychelles)', 'rat island ( seychelles)']",http://dbpedia.org/resource/Rat_Island_(Seychelles),0,0
Seychelles,,10,ott-76,James Michel,Victoria,314,Seychelles rupee,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"[""People's Party ( Seychelles)"", ""people's party (seychelles)"", ""People's_Party_(Seychelles)"", ""people's party ( seychelles)"", ""People's Party (Seychelles)"", ""people's_party_(seychelles)""]",http://dbpedia.org/resource/People's_Party_(Seychelles),0,0
Seychelles,,11,nov-76,James Michel,Victoria,315,Seychelles rupee,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['state house ( seychelles)', 'State House ( Seychelles)', 'state_house_(seychelles)', 'State House (Seychelles)', 'state house (seychelles)', 'State_House_(Seychelles)']",http://dbpedia.org/resource/State_House_(Seychelles),0,0
Seychelles,,12,dic-76,James Michel,Victoria,316,Seychelles rupee,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Cascade,_Seychelles', 'cascade,_seychelles', 'cascade, seychelles', 'Cascade, Seychelles']","http://dbpedia.org/resource/Cascade,_Seychelles",0,0
Seychelles,,13,gen-77,James Michel,Victoria,317,Seychelles rupee,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Plaisance,_Seychelles', 'plaisance, seychelles', 'Plaisance, Seychelles', 'plaisance,_seychelles']","http://dbpedia.org/resource/Plaisance,_Seychelles",0,0
Seychelles,,14,feb-77,James Michel,Victoria,318,Seychelles rupee,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['st francis fc (seychelles)', 'St Francis FC (Seychelles)', 'St_Francis_FC_(Seychelles)', 'St Francis FC ( Seychelles)', 'st francis fc ( seychelles)', 'st_francis_fc_(seychelles)']",http://dbpedia.org/resource/St_Francis_FC_(Seychelles),0,0
Seychelles,,15,mar-77,James Michel,Victoria,319,Seychelles rupee,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Red Star FC ( Seychelles)', 'red_star_fc_(seychelles)', 'red star fc (seychelles)', 'red star fc ( seychelles)', 'Red Star FC (Seychelles)', 'Red_Star_FC_(Seychelles)']",http://dbpedia.org/resource/Red_Star_FC_(Seychelles),0,0
Sierra Leone,,English,77.2,ago-60,Thaimu Bangura,Freetown,1022,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['sierra leone', 'Sierra Leone', 'sierra_leone', 'Sierra_Leone']",http://dbpedia.org/resource/Sierra_Leone,1,1
Sierra Leone,,English,78.2,set-60,Thaimu Bangura,Freetown,1023,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['maroons_(sierra_leone)', 'Maroons ( Sierra Leone)', 'maroons (sierra leone)', 'maroons ( sierra leone)', 'Maroons (Sierra Leone)', 'Maroons_(Sierra_Leone)']",http://dbpedia.org/resource/Maroons_(Sierra_Leone),0,0
Sierra Leone,,English,79.2,ott-60,Thaimu Bangura,Freetown,1024,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Tower_Hill_(Sierra_Leone)', 'Tower Hill ( Sierra Leone)', 'Tower Hill (Sierra Leone)', 'tower hill ( sierra leone)', 'tower_hill_(sierra_leone)', 'tower hill (sierra leone)']",http://dbpedia.org/resource/Tower_Hill_(Sierra_Leone),0,0
Sierra Leone,,English,80.2,nov-60,Thaimu Bangura,Freetown,1025,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['sobel (sierra leone)', 'Sobel (Sierra Leone)', 'sobel_(sierra_leone)', 'sobel ( sierra leone)', 'Sobel_(Sierra_Leone)', 'Sobel ( Sierra Leone)']",http://dbpedia.org/resource/Sobel_(Sierra_Leone),0,0
Sierra Leone,,English,81.2,dic-60,Thaimu Bangura,Freetown,1026,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['national_stadium_(sierra_leone)', 'national stadium ( sierra leone)', 'national stadium (sierra leone)', 'National Stadium ( Sierra Leone)', 'National_Stadium_(Sierra_Leone)', 'National Stadium (Sierra Leone)']",http://dbpedia.org/resource/National_Stadium_(Sierra_Leone),0,0
Sierra Leone,,English,82.2,gen-61,Thaimu Bangura,Freetown,1027,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['sierra leone ( commonwealth realm)', 'sierra_leone_(commonwealth_realm)', 'Sierra Leone (Commonwealth realm)', 'Sierra Leone ( Commonwealth realm)', 'Sierra_Leone_(Commonwealth_realm)', 'sierra leone (commonwealth realm)']",http://dbpedia.org/resource/Sierra_Leone_(Commonwealth_realm),0,0
Sierra Leone,,English,83.2,feb-61,Thaimu Bangura,Freetown,1028,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['peoples party (sierra leone)', 'peoples_party_(sierra_leone)', 'Peoples Party (Sierra Leone)', 'Peoples Party ( Sierra Leone)', 'Peoples_Party_(Sierra_Leone)', 'peoples party ( sierra leone)']",http://dbpedia.org/resource/Peoples_Party_(Sierra_Leone),0,0
Sierra Leone,,English,84.2,mar-61,Thaimu Bangura,Freetown,1029,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['sky aviation (sierra leone)', 'Sky_Aviation_(Sierra_Leone)', 'Sky Aviation (Sierra Leone)', 'Sky Aviation ( Sierra Leone)', 'sky_aviation_(sierra_leone)', 'sky aviation ( sierra leone)']",http://dbpedia.org/resource/Sky_Aviation_(Sierra_Leone),0,0
Sierra Leone,,English,85.2,apr-61,Thaimu Bangura,Freetown,1030,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Priddy family (Sierra Leone)', 'priddy family ( sierra leone)', 'priddy_family_(sierra_leone)', 'Priddy family ( Sierra Leone)', 'Priddy_family_(Sierra_Leone)', 'priddy family (sierra leone)']",http://dbpedia.org/resource/Priddy_family_(Sierra_Leone),0,0
Sierra Leone,,English,86.2,mag-61,Thaimu Bangura,Freetown,1031,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['State House (Sierra Leone)', 'State_House_(Sierra_Leone)', 'state house (sierra leone)', 'State House ( Sierra Leone)', 'state house ( sierra leone)', 'state_house_(sierra_leone)']",http://dbpedia.org/resource/State_House_(Sierra_Leone),0,0
Somalia,Somali,44.2,lug-61,Vacant,Mogadishu,692,Someli Shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['bantus ( somalia)', 'bantus (somalia)', 'Bantus ( Somalia)', 'bantus_(somalia)', 'Bantus_(Somalia)', 'Bantus (Somalia)']",http://dbpedia.org/resource/Bantus_(Somalia),1,0
Somalia,Somali,45.2,ago-61,Vacant,Mogadishu,693,Someli Shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['netco (somalia)', 'netco_(somalia)', 'Netco_(Somalia)', 'Netco ( Somalia)', 'netco ( somalia)', 'Netco (Somalia)']",http://dbpedia.org/resource/Netco_(Somalia),0,0
Somalia,Somali,46.2,set-61,Vacant,Mogadishu,694,Someli Shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Somalia', 'somalia']",http://dbpedia.org/resource/Somalia,0,1
Somalia,Somali,47.2,ott-61,Vacant,Mogadishu,695,Someli Shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Somalia-Turkey_relations', 'somalia-turkey relations', 'Somalia-Turkey relations', 'Somalia- Turkey relations', 'somalia- turkey relations', 'somalia-turkey_relations']",http://dbpedia.org/resource/Somalia-Turkey_relations,0,0
Somalia,Somali,48.2,nov-61,Vacant,Mogadishu,696,Someli Shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['nikon_(somalia)', 'nikon (somalia)', 'nikon ( somalia)', 'Nikon_(Somalia)', 'Nikon ( Somalia)', 'Nikon (Somalia)']",http://dbpedia.org/resource/Nikon_(Somalia),0,0
Somalia,Somali,49.2,dic-61,Vacant,Mogadishu,697,Someli Shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['somalia-yemen_relations', 'Somalia-Yemen relations', 'Somalia- Yemen relations', 'somalia-yemen relations', 'somalia- yemen relations', 'Somalia-Yemen_relations']",http://dbpedia.org/resource/Somalia-Yemen_relations,0,0
Somalia,Somali,50.2,gen-62,Vacant,Mogadishu,698,Someli Shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['somalia-qatar_relations', 'Somalia-Qatar_relations', 'Somalia- Qatar relations', 'Somalia-Qatar relations', 'somalia- qatar relations', 'somalia-qatar relations']",http://dbpedia.org/resource/Somalia-Qatar_relations,0,0
Somalia,Somali,51.2,feb-62,Vacant,Mogadishu,699,Someli Shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['independence_day_(somalia)', 'Independence_Day_(Somalia)', 'Independence Day ( Somalia)', 'independence day (somalia)', 'Independence Day (Somalia)', 'independence day ( somalia)']",http://dbpedia.org/resource/Independence_Day_(Somalia),0,0
Somalia,Somali,52.2,mar-62,Vacant,Mogadishu,700,Someli Shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Somalia_', 'Somalia', 'somalia_', 'somalia']",http://dbpedia.org/resource/Somalia_,0,0
Somalia,Somali,53.2,apr-62,Vacant,Mogadishu,701,Someli Shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Somalia-United Kingdom relations', 'somalia- united kingdom relations', 'somalia-united_kingdom_relations', 'Somalia- United Kingdom relations', 'Somalia-United_Kingdom_relations', 'somalia-united kingdom relations']",http://dbpedia.org/resource/Somalia-United_Kingdom_relations,0,0
Somalia,Arabic,44.2,lug-61,Vacant,Mogadishu,692,Someli Shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['bantus ( somalia)', 'bantus (somalia)', 'Bantus ( Somalia)', 'bantus_(somalia)', 'Bantus_(Somalia)', 'Bantus (Somalia)']",http://dbpedia.org/resource/Bantus_(Somalia),1,0
Somalia,Arabic,45.2,ago-61,Vacant,Mogadishu,693,Someli Shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['netco (somalia)', 'netco_(somalia)', 'Netco_(Somalia)', 'Netco ( Somalia)', 'netco ( somalia)', 'Netco (Somalia)']",http://dbpedia.org/resource/Netco_(Somalia),0,0
Somalia,Arabic,46.2,set-61,Vacant,Mogadishu,694,Someli Shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Somalia', 'somalia']",http://dbpedia.org/resource/Somalia,0,1
Somalia,Arabic,47.2,ott-61,Vacant,Mogadishu,695,Someli Shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Somalia-Turkey_relations', 'somalia-turkey relations', 'Somalia-Turkey relations', 'Somalia- Turkey relations', 'somalia- turkey relations', 'somalia-turkey_relations']",http://dbpedia.org/resource/Somalia-Turkey_relations,0,0
Somalia,Arabic,48.2,nov-61,Vacant,Mogadishu,696,Someli Shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['nikon_(somalia)', 'nikon (somalia)', 'nikon ( somalia)', 'Nikon_(Somalia)', 'Nikon ( Somalia)', 'Nikon (Somalia)']",http://dbpedia.org/resource/Nikon_(Somalia),0,0
Somalia,Arabic,49.2,dic-61,Vacant,Mogadishu,697,Someli Shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['somalia-yemen_relations', 'Somalia-Yemen relations', 'Somalia- Yemen relations', 'somalia-yemen relations', 'somalia- yemen relations', 'Somalia-Yemen_relations']",http://dbpedia.org/resource/Somalia-Yemen_relations,0,0
Somalia,Arabic,50.2,gen-62,Vacant,Mogadishu,698,Someli Shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['somalia-qatar_relations', 'Somalia-Qatar_relations', 'Somalia- Qatar relations', 'Somalia-Qatar relations', 'somalia- qatar relations', 'somalia-qatar relations']",http://dbpedia.org/resource/Somalia-Qatar_relations,0,0
Somalia,Arabic,51.2,feb-62,Vacant,Mogadishu,699,Someli Shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['independence_day_(somalia)', 'Independence_Day_(Somalia)', 'Independence Day ( Somalia)', 'independence day (somalia)', 'Independence Day (Somalia)', 'independence day ( somalia)']",http://dbpedia.org/resource/Independence_Day_(Somalia),0,0
Somalia,Arabic,52.2,mar-62,Vacant,Mogadishu,700,Someli Shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Somalia_', 'Somalia', 'somalia_', 'somalia']",http://dbpedia.org/resource/Somalia_,0,0
Somalia,Arabic,53.2,apr-62,Vacant,Mogadishu,701,Someli Shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Somalia-United Kingdom relations', 'somalia- united kingdom relations', 'somalia-united_kingdom_relations', 'Somalia- United Kingdom relations', 'Somalia-United_Kingdom_relations', 'somalia-united kingdom relations']",http://dbpedia.org/resource/Somalia-United_Kingdom_relations,0,0
South Africa,English...,"1,365.4",mag-10,Christian Lodewyk Stals,Pretoria,13.904,Rand,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['South Africa', 'south_africa', 'South_Africa', 'south africa']",http://dbpedia.org/resource/South_Africa,1,1
South Africa,English...,"1,365.5",giu-10,Christian Lodewyk Stals,Pretoria,13.905,Rand,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['postbank (south africa)', 'postbank_(south_africa)', 'Postbank ( South Africa)', 'Postbank_(South_Africa)', 'postbank ( south africa)', 'Postbank (South Africa)']",http://dbpedia.org/resource/Postbank_(South_Africa),0,0
South Africa,English...,"1,365.6",lug-10,Christian Lodewyk Stals,Pretoria,13.906,Rand,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['post (south africa)', 'post_(south_africa)', 'post ( south africa)', 'Post (South Africa)', 'Post ( South Africa)', 'Post_(South_Africa)']",http://dbpedia.org/resource/Post_(South_Africa),0,0
South Africa,English...,"1,365.7",ago-10,Christian Lodewyk Stals,Pretoria,13.907,Rand,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Metrorail_(South_Africa)', 'metrorail ( south africa)', 'Metrorail ( South Africa)', 'metrorail_(south_africa)', 'metrorail (south africa)', 'Metrorail (South Africa)']",http://dbpedia.org/resource/Metrorail_(South_Africa),0,0
South Africa,English...,"1,365.8",set-10,Christian Lodewyk Stals,Pretoria,13.908,Rand,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Armscor (South Africa)', 'armscor ( south africa)', 'armscor (south africa)', 'armscor_(south_africa)', 'Armscor_(South_Africa)', 'Armscor ( South Africa)']",http://dbpedia.org/resource/Armscor_(South_Africa),0,0
South Africa,English...,"1,365.9",ott-10,Christian Lodewyk Stals,Pretoria,13.909,Rand,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['plainsman ( south africa)', 'Plainsman (South Africa)', 'Plainsman_(South_Africa)', 'plainsman_(south_africa)', 'Plainsman ( South Africa)', 'plainsman (south africa)']",http://dbpedia.org/resource/Plainsman_(South_Africa),0,0
South Africa,English...,"1,365.10",nov-10,Christian Lodewyk Stals,Pretoria,13.910,Rand,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Hawks_(South_Africa)', 'hawks ( south africa)', 'hawks_(south_africa)', 'hawks (south africa)', 'Hawks ( South Africa)', 'Hawks (South Africa)']",http://dbpedia.org/resource/Hawks_(South_Africa),0,0
South Africa,English...,"1,365.11",dic-10,Christian Lodewyk Stals,Pretoria,13.911,Rand,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['telkom ( south africa)', 'Telkom_(South_Africa)', 'telkom (south africa)', 'Telkom ( South Africa)', 'telkom_(south_africa)', 'Telkom (South Africa)']",http://dbpedia.org/resource/Telkom_(South_Africa),0,0
South Africa,English...,"1,365.12",gen-11,Christian Lodewyk Stals,Pretoria,13.912,Rand,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['ward ( south africa)', 'ward (south africa)', 'ward_(south_africa)', 'Ward_(South_Africa)', 'Ward ( South Africa)', 'Ward (South Africa)']",http://dbpedia.org/resource/Ward_(South_Africa),0,0
South Africa,English...,"1,365.13",feb-11,Christian Lodewyk Stals,Pretoria,13.913,Rand,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Shoprite (South Africa)', 'shoprite (south africa)', 'Shoprite ( South Africa)', 'shoprite_(south_africa)', 'shoprite ( south africa)', 'Shoprite_(South_Africa)']",http://dbpedia.org/resource/Shoprite_(South_Africa),0,0
Sudan,Arabic,169.7,gen-56,Vacant,Khartoum,0,Sudanese dinar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['south sudan- sudan relations', 'South Sudan-Sudan relations', 'south sudan-sudan relations', 'South_Sudan-Sudan_relations', 'South Sudan- Sudan relations', 'south_sudan-sudan_relations']",http://dbpedia.org/resource/South_Sudan-Sudan_relations,1,0
Sudan,Arabic,170.7,feb-56,Vacant,Khartoum,1,Sudanese dinar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"[""neoregelia ' sudan'"", ""neoregelia_'sudan'"", ""Neoregelia ' Sudan'"", ""Neoregelia_'Sudan'"", ""neoregelia 'sudan'"", ""Neoregelia 'Sudan'""]",http://dbpedia.org/resource/Neoregelia_'Sudan',0,0
Sudan,Arabic,171.7,mar-56,Vacant,Khartoum,2,Sudanese dinar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['sudan', 'Sudan']",http://dbpedia.org/resource/Sudan,0,1
Sudan,Arabic,172.7,apr-56,Vacant,Khartoum,3,Sudanese dinar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['ansar_(sudan)', 'Ansar_(Sudan)', 'ansar (sudan)', 'ansar ( sudan)', 'Ansar ( Sudan)', 'Ansar (Sudan)']",http://dbpedia.org/resource/Ansar_(Sudan),0,0
Sudan,Arabic,173.7,mag-56,Vacant,Khartoum,4,Sudanese dinar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Sudan,_Yemen', 'sudan,_yemen', 'Sudan, Yemen', 'sudan, yemen']","http://dbpedia.org/resource/Sudan,_Yemen",0,0
Sudan,Arabic,174.7,giu-56,Vacant,Khartoum,5,Sudanese dinar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['sudan, zira', 'Sudan,_Zira', 'sudan,_zira', 'Sudan, Zira']","http://dbpedia.org/resource/Sudan,_Zira",0,0
Sudan,Arabic,175.7,lug-56,Vacant,Khartoum,6,Sudanese dinar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Sudan,_Texas', 'sudan, texas', 'sudan,_texas', 'Sudan, Texas']","http://dbpedia.org/resource/Sudan,_Texas",0,0
Sudan,Arabic,176.7,ago-56,Vacant,Khartoum,7,Sudanese dinar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Tarikh_al-Sudan', 'tarikh_al-sudan', 'Tarikh al-Sudan', 'tarikh al- sudan', 'tarikh al-sudan', 'Tarikh al- Sudan']",http://dbpedia.org/resource/Tarikh_al-Sudan,0,0
Sudan,Arabic,177.7,set-56,Vacant,Khartoum,8,Sudanese dinar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['kawa (sudan)', 'kawa ( sudan)', 'Kawa ( Sudan)', 'Kawa_(Sudan)', 'kawa_(sudan)', 'Kawa (Sudan)']",http://dbpedia.org/resource/Kawa_(Sudan),0,0
Sudan,Arabic,178.7,ott-56,Vacant,Khartoum,9,Sudanese dinar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Liberal_Party_(Sudan)', 'Liberal Party (Sudan)', 'liberal party ( sudan)', 'Liberal Party ( Sudan)', 'liberal_party_(sudan)', 'liberal party (sudan)']",http://dbpedia.org/resource/Liberal_Party_(Sudan),0,0
Swaziland,Swazi,36.5,set-68,Themba N. Mashuka,Mbabane,615,Lulangeni,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['hosea (swaziland)', 'hosea_(swaziland)', 'Hosea_(Swaziland)', 'Hosea (Swaziland)', 'Hosea ( Swaziland)', 'hosea ( swaziland)']",http://dbpedia.org/resource/Hosea_(Swaziland),1,0
Swaziland,Swazi,37.5,ott-68,Themba N. Mashuka,Mbabane,616,Lulangeni,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['swaziland', 'Swaziland']",http://dbpedia.org/resource/Swaziland,0,1
Swaziland,Swazi,38.5,nov-68,Themba N. Mashuka,Mbabane,617,Lulangeni,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['gege ( swaziland)', 'gege (swaziland)', 'Gege_(Swaziland)', 'gege_(swaziland)', 'Gege (Swaziland)', 'Gege ( Swaziland)']",http://dbpedia.org/resource/Gege_(Swaziland),0,0
Swaziland,Swazi,39.5,dic-68,Themba N. Mashuka,Mbabane,618,Lulangeni,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Swaziland- United States relations', 'swaziland-united states relations', 'swaziland-united_states_relations', 'Swaziland-United States relations', 'swaziland- united states relations', 'Swaziland-United_States_relations']",http://dbpedia.org/resource/Swaziland-United_States_relations,0,0
Swaziland,Swazi,40.5,gen-69,Themba N. Mashuka,Mbabane,619,Lulangeni,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Manzini,_Swaziland', 'manzini, swaziland', 'Manzini, Swaziland', 'manzini,_swaziland']","http://dbpedia.org/resource/Manzini,_Swaziland",0,0
Swaziland,Swazi,41.5,feb-69,Themba N. Mashuka,Mbabane,620,Lulangeni,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['mahamba, swaziland', 'Mahamba,_Swaziland', 'Mahamba, Swaziland', 'mahamba,_swaziland']","http://dbpedia.org/resource/Mahamba,_Swaziland",0,0
