product,url product lookup,product__URI,company,company__URI,industry,industry__URI,location,location__URI,revenue,country,country__URI
Automotive industry,http://dbpedia.org/resource/Line_technician_(automotive),http://dbpedia.org/resource/Automotive_industry,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Hertfordshire,http://dbpedia.org/resource/Hertfordshire,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Automotive industry,http://dbpedia.org/resource/Line_technician_(automotive),http://dbpedia.org/resource/Automotive_industry,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Rickmansworth,http://dbpedia.org/resource/Rickmansworth,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Aerospace manufacturer,http://dbpedia.org/resource/Aerospace_manufacturer,http://dbpedia.org/resource/Aerospace_manufacturer,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Hertfordshire,http://dbpedia.org/resource/Hertfordshire,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Aerospace manufacturer,http://dbpedia.org/resource/Aerospace_manufacturer,http://dbpedia.org/resource/Aerospace_manufacturer,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Rickmansworth,http://dbpedia.org/resource/Rickmansworth,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Aerospace manufacturer,http://dbpedia.org/resource/Aerospace,http://dbpedia.org/resource/Aerospace_manufacturer,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Hertfordshire,http://dbpedia.org/resource/Hertfordshire,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Aerospace manufacturer,http://dbpedia.org/resource/Aerospace,http://dbpedia.org/resource/Aerospace_manufacturer,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Rickmansworth,http://dbpedia.org/resource/Rickmansworth,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Aerospace manufacturer,http://dbpedia.org/resource/B/E_Aerospace,http://dbpedia.org/resource/Aerospace_manufacturer,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Hertfordshire,http://dbpedia.org/resource/Hertfordshire,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Aerospace manufacturer,http://dbpedia.org/resource/B/E_Aerospace,http://dbpedia.org/resource/Aerospace_manufacturer,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Rickmansworth,http://dbpedia.org/resource/Rickmansworth,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Aerospace manufacturer,http://dbpedia.org/resource/BrahMos_Aerospace,http://dbpedia.org/resource/Aerospace_manufacturer,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Hertfordshire,http://dbpedia.org/resource/Hertfordshire,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Aerospace manufacturer,http://dbpedia.org/resource/BrahMos_Aerospace,http://dbpedia.org/resource/Aerospace_manufacturer,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Rickmansworth,http://dbpedia.org/resource/Rickmansworth,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Aerospace manufacturer,http://dbpedia.org/resource/Bristol_Aerospace,http://dbpedia.org/resource/Aerospace_manufacturer,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Hertfordshire,http://dbpedia.org/resource/Hertfordshire,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Aerospace manufacturer,http://dbpedia.org/resource/Bristol_Aerospace,http://dbpedia.org/resource/Aerospace_manufacturer,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Rickmansworth,http://dbpedia.org/resource/Rickmansworth,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Aerospace manufacturer,http://dbpedia.org/resource/Cascade_Aerospace,http://dbpedia.org/resource/Aerospace_manufacturer,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Hertfordshire,http://dbpedia.org/resource/Hertfordshire,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Aerospace manufacturer,http://dbpedia.org/resource/Cascade_Aerospace,http://dbpedia.org/resource/Aerospace_manufacturer,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Rickmansworth,http://dbpedia.org/resource/Rickmansworth,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Aerospace manufacturer,http://dbpedia.org/resource/Aerospace_manufacturer,http://dbpedia.org/resource/Aerospace_manufacturer,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Hertfordshire,http://dbpedia.org/resource/Hertfordshire,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Aerospace manufacturer,http://dbpedia.org/resource/Aerospace_manufacturer,http://dbpedia.org/resource/Aerospace_manufacturer,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Rickmansworth,http://dbpedia.org/resource/Rickmansworth,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Aerospace manufacturer,http://dbpedia.org/resource/Align_Aerospace,http://dbpedia.org/resource/Aerospace_manufacturer,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Hertfordshire,http://dbpedia.org/resource/Hertfordshire,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Aerospace manufacturer,http://dbpedia.org/resource/Align_Aerospace,http://dbpedia.org/resource/Aerospace_manufacturer,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Rickmansworth,http://dbpedia.org/resource/Rickmansworth,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Aerospace manufacturer,http://dbpedia.org/resource/Aerospace_Week,http://dbpedia.org/resource/Aerospace_manufacturer,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Hertfordshire,http://dbpedia.org/resource/Hertfordshire,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Aerospace manufacturer,http://dbpedia.org/resource/Aerospace_Week,http://dbpedia.org/resource/Aerospace_manufacturer,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Rickmansworth,http://dbpedia.org/resource/Rickmansworth,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Aerospace manufacturer,http://dbpedia.org/resource/Ford_Aerospace,http://dbpedia.org/resource/Aerospace_manufacturer,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Hertfordshire,http://dbpedia.org/resource/Hertfordshire,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Aerospace manufacturer,http://dbpedia.org/resource/Ford_Aerospace,http://dbpedia.org/resource/Aerospace_manufacturer,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Rickmansworth,http://dbpedia.org/resource/Rickmansworth,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Aerospace manufacturer,http://dbpedia.org/resource/Stone_Aerospace,http://dbpedia.org/resource/Aerospace_manufacturer,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Hertfordshire,http://dbpedia.org/resource/Hertfordshire,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Aerospace manufacturer,http://dbpedia.org/resource/Stone_Aerospace,http://dbpedia.org/resource/Aerospace_manufacturer,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Rickmansworth,http://dbpedia.org/resource/Rickmansworth,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Energy development,http://dbpedia.org/resource/Energy_development,http://dbpedia.org/resource/Energy_development,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Hertfordshire,http://dbpedia.org/resource/Hertfordshire,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Energy development,http://dbpedia.org/resource/Energy_development,http://dbpedia.org/resource/Energy_development,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Rickmansworth,http://dbpedia.org/resource/Rickmansworth,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Energy development,http://dbpedia.org/resource/Accumulator_(energy),http://dbpedia.org/resource/Energy_development,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Hertfordshire,http://dbpedia.org/resource/Hertfordshire,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Energy development,http://dbpedia.org/resource/Accumulator_(energy),http://dbpedia.org/resource/Energy_development,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Rickmansworth,http://dbpedia.org/resource/Rickmansworth,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Energy development,http://dbpedia.org/resource/Energy,http://dbpedia.org/resource/Energy_development,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Hertfordshire,http://dbpedia.org/resource/Hertfordshire,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Energy development,http://dbpedia.org/resource/Energy,http://dbpedia.org/resource/Energy_development,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Rickmansworth,http://dbpedia.org/resource/Rickmansworth,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Energy development,http://dbpedia.org/resource/Energy-Safety_and_Energy-Economy,http://dbpedia.org/resource/Energy_development,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Hertfordshire,http://dbpedia.org/resource/Hertfordshire,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Energy development,http://dbpedia.org/resource/Energy-Safety_and_Energy-Economy,http://dbpedia.org/resource/Energy_development,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Rickmansworth,http://dbpedia.org/resource/Rickmansworth,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Energy development,http://dbpedia.org/resource/UN-Energy,http://dbpedia.org/resource/Energy_development,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Hertfordshire,http://dbpedia.org/resource/Hertfordshire,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Energy development,http://dbpedia.org/resource/UN-Energy,http://dbpedia.org/resource/Energy_development,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Rickmansworth,http://dbpedia.org/resource/Rickmansworth,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Energy development,"http://dbpedia.org/resource/Energy,_Mississippi",http://dbpedia.org/resource/Energy_development,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Hertfordshire,http://dbpedia.org/resource/Hertfordshire,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Energy development,"http://dbpedia.org/resource/Energy,_Mississippi",http://dbpedia.org/resource/Energy_development,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Rickmansworth,http://dbpedia.org/resource/Rickmansworth,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Energy development,http://dbpedia.org/resource/KT_(energy),http://dbpedia.org/resource/Energy_development,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Hertfordshire,http://dbpedia.org/resource/Hertfordshire,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Energy development,http://dbpedia.org/resource/KT_(energy),http://dbpedia.org/resource/Energy_development,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Rickmansworth,http://dbpedia.org/resource/Rickmansworth,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Energy development,http://dbpedia.org/resource/RT_(energy),http://dbpedia.org/resource/Energy_development,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Hertfordshire,http://dbpedia.org/resource/Hertfordshire,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Energy development,http://dbpedia.org/resource/RT_(energy),http://dbpedia.org/resource/Energy_development,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Rickmansworth,http://dbpedia.org/resource/Rickmansworth,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Energy development,http://dbpedia.org/resource/Energy-Quest,http://dbpedia.org/resource/Energy_development,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Hertfordshire,http://dbpedia.org/resource/Hertfordshire,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Energy development,http://dbpedia.org/resource/Energy-Quest,http://dbpedia.org/resource/Energy_development,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Rickmansworth,http://dbpedia.org/resource/Rickmansworth,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Energy development,"http://dbpedia.org/resource/Energy,_Texas",http://dbpedia.org/resource/Energy_development,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Hertfordshire,http://dbpedia.org/resource/Hertfordshire,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Energy development,"http://dbpedia.org/resource/Energy,_Texas",http://dbpedia.org/resource/Energy_development,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Rickmansworth,http://dbpedia.org/resource/Rickmansworth,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Energy development,"http://dbpedia.org/resource/Energy,_Illinois",http://dbpedia.org/resource/Energy_development,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Hertfordshire,http://dbpedia.org/resource/Hertfordshire,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Energy development,"http://dbpedia.org/resource/Energy,_Illinois",http://dbpedia.org/resource/Energy_development,Senior plc,http://dbpedia.org/resource/Senior_plc,Manufacturing,http://dbpedia.org/resource/Manufacturing,Rickmansworth,http://dbpedia.org/resource/Rickmansworth,849500000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Truck,http://dbpedia.org/resource/Clydesdale_(truck),http://dbpedia.org/resource/Truck,Leyland Trucks,http://dbpedia.org/resource/Leyland_Trucks,Manufacturing,http://dbpedia.org/resource/Manufacturing,"Leyland, Lancashire","http://dbpedia.org/resource/Leyland,_Lancashire",850000000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Truck,http://dbpedia.org/resource/Blacksmith_(truck),http://dbpedia.org/resource/Truck,Leyland Trucks,http://dbpedia.org/resource/Leyland_Trucks,Manufacturing,http://dbpedia.org/resource/Manufacturing,"Leyland, Lancashire","http://dbpedia.org/resource/Leyland,_Lancashire",850000000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Truck,http://dbpedia.org/resource/Maniac_(truck),http://dbpedia.org/resource/Truck,Leyland Trucks,http://dbpedia.org/resource/Leyland_Trucks,Manufacturing,http://dbpedia.org/resource/Manufacturing,"Leyland, Lancashire","http://dbpedia.org/resource/Leyland,_Lancashire",850000000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Truck,http://dbpedia.org/resource/Arachnaphobia_(truck),http://dbpedia.org/resource/Truck,Leyland Trucks,http://dbpedia.org/resource/Leyland_Trucks,Manufacturing,http://dbpedia.org/resource/Manufacturing,"Leyland, Lancashire","http://dbpedia.org/resource/Leyland,_Lancashire",850000000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Truck,http://dbpedia.org/resource/Bulldozer_(truck),http://dbpedia.org/resource/Truck,Leyland Trucks,http://dbpedia.org/resource/Leyland_Trucks,Manufacturing,http://dbpedia.org/resource/Manufacturing,"Leyland, Lancashire","http://dbpedia.org/resource/Leyland,_Lancashire",850000000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Truck,http://dbpedia.org/resource/Bigfoot_(truck),http://dbpedia.org/resource/Truck,Leyland Trucks,http://dbpedia.org/resource/Leyland_Trucks,Manufacturing,http://dbpedia.org/resource/Manufacturing,"Leyland, Lancashire","http://dbpedia.org/resource/Leyland,_Lancashire",850000000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Truck,http://dbpedia.org/resource/M54_(truck),http://dbpedia.org/resource/Truck,Leyland Trucks,http://dbpedia.org/resource/Leyland_Trucks,Manufacturing,http://dbpedia.org/resource/Manufacturing,"Leyland, Lancashire","http://dbpedia.org/resource/Leyland,_Lancashire",850000000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Truck,http://dbpedia.org/resource/Cyborg_(truck),http://dbpedia.org/resource/Truck,Leyland Trucks,http://dbpedia.org/resource/Leyland_Trucks,Manufacturing,http://dbpedia.org/resource/Manufacturing,"Leyland, Lancashire","http://dbpedia.org/resource/Leyland,_Lancashire",850000000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Truck,http://dbpedia.org/resource/Truck,http://dbpedia.org/resource/Truck,Leyland Trucks,http://dbpedia.org/resource/Leyland_Trucks,Manufacturing,http://dbpedia.org/resource/Manufacturing,"Leyland, Lancashire","http://dbpedia.org/resource/Leyland,_Lancashire",850000000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Truck,http://dbpedia.org/resource/Truck-driving_country,http://dbpedia.org/resource/Truck,Leyland Trucks,http://dbpedia.org/resource/Leyland_Trucks,Manufacturing,http://dbpedia.org/resource/Manufacturing,"Leyland, Lancashire","http://dbpedia.org/resource/Leyland,_Lancashire",850000000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Door,"http://dbpedia.org/resource/Door,_Door",http://dbpedia.org/resource/Door,Assa Abloy,http://dbpedia.org/resource/Assa_Abloy,Manufacturing,http://dbpedia.org/resource/Manufacturing,Stockholm,http://dbpedia.org/resource/Stockholm,68099000000.0,Sweden,http://dbpedia.org/resource/Sweden
Door,http://dbpedia.org/resource/Door_Door,http://dbpedia.org/resource/Door,Assa Abloy,http://dbpedia.org/resource/Assa_Abloy,Manufacturing,http://dbpedia.org/resource/Manufacturing,Stockholm,http://dbpedia.org/resource/Stockholm,68099000000.0,Sweden,http://dbpedia.org/resource/Sweden
Door,http://dbpedia.org/resource/Door-to-door,http://dbpedia.org/resource/Door,Assa Abloy,http://dbpedia.org/resource/Assa_Abloy,Manufacturing,http://dbpedia.org/resource/Manufacturing,Stockholm,http://dbpedia.org/resource/Stockholm,68099000000.0,Sweden,http://dbpedia.org/resource/Sweden
Door,http://dbpedia.org/resource/Fingerplate_(door),http://dbpedia.org/resource/Door,Assa Abloy,http://dbpedia.org/resource/Assa_Abloy,Manufacturing,http://dbpedia.org/resource/Manufacturing,Stockholm,http://dbpedia.org/resource/Stockholm,68099000000.0,Sweden,http://dbpedia.org/resource/Sweden
Door,http://dbpedia.org/resource/Threshold_(door),http://dbpedia.org/resource/Door,Assa Abloy,http://dbpedia.org/resource/Assa_Abloy,Manufacturing,http://dbpedia.org/resource/Manufacturing,Stockholm,http://dbpedia.org/resource/Stockholm,68099000000.0,Sweden,http://dbpedia.org/resource/Sweden
Door,http://dbpedia.org/resource/Door,http://dbpedia.org/resource/Door,Assa Abloy,http://dbpedia.org/resource/Assa_Abloy,Manufacturing,http://dbpedia.org/resource/Manufacturing,Stockholm,http://dbpedia.org/resource/Stockholm,68099000000.0,Sweden,http://dbpedia.org/resource/Sweden
Door,http://dbpedia.org/resource/Door_to_Door_(Modern_Family),http://dbpedia.org/resource/Door,Assa Abloy,http://dbpedia.org/resource/Assa_Abloy,Manufacturing,http://dbpedia.org/resource/Manufacturing,Stockholm,http://dbpedia.org/resource/Stockholm,68099000000.0,Sweden,http://dbpedia.org/resource/Sweden
Door,http://dbpedia.org/resource/Door_to_Door_Storage,http://dbpedia.org/resource/Door,Assa Abloy,http://dbpedia.org/resource/Assa_Abloy,Manufacturing,http://dbpedia.org/resource/Manufacturing,Stockholm,http://dbpedia.org/resource/Stockholm,68099000000.0,Sweden,http://dbpedia.org/resource/Sweden
Door,http://dbpedia.org/resource/Poor_door,http://dbpedia.org/resource/Door,Assa Abloy,http://dbpedia.org/resource/Assa_Abloy,Manufacturing,http://dbpedia.org/resource/Manufacturing,Stockholm,http://dbpedia.org/resource/Stockholm,68099000000.0,Sweden,http://dbpedia.org/resource/Sweden
Door,http://dbpedia.org/resource/Door_to_Door_(film),http://dbpedia.org/resource/Door,Assa Abloy,http://dbpedia.org/resource/Assa_Abloy,Manufacturing,http://dbpedia.org/resource/Manufacturing,Stockholm,http://dbpedia.org/resource/Stockholm,68099000000.0,Sweden,http://dbpedia.org/resource/Sweden
Lock (security device),http://dbpedia.org/resource/Lock_&_Lock,http://dbpedia.org/resource/Lock_(security_device),Assa Abloy,http://dbpedia.org/resource/Assa_Abloy,Manufacturing,http://dbpedia.org/resource/Manufacturing,Stockholm,http://dbpedia.org/resource/Stockholm,68099000000.0,Sweden,http://dbpedia.org/resource/Sweden
Lock (security device),http://dbpedia.org/resource/Pickett's_Lock_(lock),http://dbpedia.org/resource/Lock_(security_device),Assa Abloy,http://dbpedia.org/resource/Assa_Abloy,Manufacturing,http://dbpedia.org/resource/Manufacturing,Stockholm,http://dbpedia.org/resource/Stockholm,68099000000.0,Sweden,http://dbpedia.org/resource/Sweden
Lock (security device),http://dbpedia.org/resource/Enfield_Lock_(lock),http://dbpedia.org/resource/Lock_(security_device),Assa Abloy,http://dbpedia.org/resource/Assa_Abloy,Manufacturing,http://dbpedia.org/resource/Manufacturing,Stockholm,http://dbpedia.org/resource/Stockholm,68099000000.0,Sweden,http://dbpedia.org/resource/Sweden
Lock (security device),http://dbpedia.org/resource/Lock_(Waltz),http://dbpedia.org/resource/Lock_(security_device),Assa Abloy,http://dbpedia.org/resource/Assa_Abloy,Manufacturing,http://dbpedia.org/resource/Manufacturing,Stockholm,http://dbpedia.org/resource/Stockholm,68099000000.0,Sweden,http://dbpedia.org/resource/Sweden
Lock (security device),http://dbpedia.org/resource/Seal-Lock,http://dbpedia.org/resource/Lock_(security_device),Assa Abloy,http://dbpedia.org/resource/Assa_Abloy,Manufacturing,http://dbpedia.org/resource/Manufacturing,Stockholm,http://dbpedia.org/resource/Stockholm,68099000000.0,Sweden,http://dbpedia.org/resource/Sweden
Lock (security device),http://dbpedia.org/resource/Key_(lock),http://dbpedia.org/resource/Lock_(security_device),Assa Abloy,http://dbpedia.org/resource/Assa_Abloy,Manufacturing,http://dbpedia.org/resource/Manufacturing,Stockholm,http://dbpedia.org/resource/Stockholm,68099000000.0,Sweden,http://dbpedia.org/resource/Sweden
Lock (security device),http://dbpedia.org/resource/Best-Lock,http://dbpedia.org/resource/Lock_(security_device),Assa Abloy,http://dbpedia.org/resource/Assa_Abloy,Manufacturing,http://dbpedia.org/resource/Manufacturing,Stockholm,http://dbpedia.org/resource/Stockholm,68099000000.0,Sweden,http://dbpedia.org/resource/Sweden
Lock (security device),"http://dbpedia.org/resource/Lock,_Stock...",http://dbpedia.org/resource/Lock_(security_device),Assa Abloy,http://dbpedia.org/resource/Assa_Abloy,Manufacturing,http://dbpedia.org/resource/Manufacturing,Stockholm,http://dbpedia.org/resource/Stockholm,68099000000.0,Sweden,http://dbpedia.org/resource/Sweden
Lock (security device),"http://dbpedia.org/resource/Lock,_Ohio",http://dbpedia.org/resource/Lock_(security_device),Assa Abloy,http://dbpedia.org/resource/Assa_Abloy,Manufacturing,http://dbpedia.org/resource/Manufacturing,Stockholm,http://dbpedia.org/resource/Stockholm,68099000000.0,Sweden,http://dbpedia.org/resource/Sweden
Lock (security device),http://dbpedia.org/resource/F-Lock,http://dbpedia.org/resource/Lock_(security_device),Assa Abloy,http://dbpedia.org/resource/Assa_Abloy,Manufacturing,http://dbpedia.org/resource/Manufacturing,Stockholm,http://dbpedia.org/resource/Stockholm,68099000000.0,Sweden,http://dbpedia.org/resource/Sweden
Grease (lubricant),http://dbpedia.org/resource/Grease:_Live,http://dbpedia.org/resource/Grease_(lubricant),SKF,http://dbpedia.org/resource/SKF,Manufacturing,http://dbpedia.org/resource/Manufacturing,Gothenburg,http://dbpedia.org/resource/Gothenburg,70975000000.0,Sweden,http://dbpedia.org/resource/Sweden
Grease (lubricant),http://dbpedia.org/resource/Grease_(song),http://dbpedia.org/resource/Grease_(lubricant),SKF,http://dbpedia.org/resource/SKF,Manufacturing,http://dbpedia.org/resource/Manufacturing,Gothenburg,http://dbpedia.org/resource/Gothenburg,70975000000.0,Sweden,http://dbpedia.org/resource/Sweden
Grease (lubricant),http://dbpedia.org/resource/Grease_(lubricant),http://dbpedia.org/resource/Grease_(lubricant),SKF,http://dbpedia.org/resource/SKF,Manufacturing,http://dbpedia.org/resource/Manufacturing,Gothenburg,http://dbpedia.org/resource/Gothenburg,70975000000.0,Sweden,http://dbpedia.org/resource/Sweden
Grease (lubricant),http://dbpedia.org/resource/Grease_fitting,http://dbpedia.org/resource/Grease_(lubricant),SKF,http://dbpedia.org/resource/SKF,Manufacturing,http://dbpedia.org/resource/Manufacturing,Gothenburg,http://dbpedia.org/resource/Gothenburg,70975000000.0,Sweden,http://dbpedia.org/resource/Sweden
Grease (lubricant),http://dbpedia.org/resource/Grease,http://dbpedia.org/resource/Grease_(lubricant),SKF,http://dbpedia.org/resource/SKF,Manufacturing,http://dbpedia.org/resource/Manufacturing,Gothenburg,http://dbpedia.org/resource/Gothenburg,70975000000.0,Sweden,http://dbpedia.org/resource/Sweden
Grease (lubricant),http://dbpedia.org/resource/Grease_Dance,http://dbpedia.org/resource/Grease_(lubricant),SKF,http://dbpedia.org/resource/SKF,Manufacturing,http://dbpedia.org/resource/Manufacturing,Gothenburg,http://dbpedia.org/resource/Gothenburg,70975000000.0,Sweden,http://dbpedia.org/resource/Sweden
Grease (lubricant),http://dbpedia.org/resource/Thermal_grease,http://dbpedia.org/resource/Grease_(lubricant),SKF,http://dbpedia.org/resource/SKF,Manufacturing,http://dbpedia.org/resource/Manufacturing,Gothenburg,http://dbpedia.org/resource/Gothenburg,70975000000.0,Sweden,http://dbpedia.org/resource/Sweden
Grease (lubricant),http://dbpedia.org/resource/Cork_grease,http://dbpedia.org/resource/Grease_(lubricant),SKF,http://dbpedia.org/resource/SKF,Manufacturing,http://dbpedia.org/resource/Manufacturing,Gothenburg,http://dbpedia.org/resource/Gothenburg,70975000000.0,Sweden,http://dbpedia.org/resource/Sweden
