Rank,Brand,Brand__URI,Value,Industry,Industry__URI,Label lookup,Label ok
79,Target,http://dbpedia.org/resource/Target_Corporation,6137,Retail,http://dbpedia.org/resource/Retail_industry,0,0
80,Target,http://dbpedia.org/resource/Target_Corporation,6138,Retail,http://dbpedia.org/resource/Retail_industry,0,0
81,Target,http://dbpedia.org/resource/Target_Corporation,6139,Retail,http://dbpedia.org/resource/Retail_industry,0,0
82,Target,http://dbpedia.org/resource/Target_Corporation,6140,Retail,http://dbpedia.org/resource/Retail_industry,0,0
83,Target,http://dbpedia.org/resource/Target_Corporation,6141,Retail,http://dbpedia.org/resource/Retail_industry,0,0
84,Target,http://dbpedia.org/resource/Target_Corporation,6142,Retail,http://dbpedia.org/resource/Retail_industry,0,0
85,Target,http://dbpedia.org/resource/Target_Corporation,6143,Retail,http://dbpedia.org/resource/Retail_industry,0,0
86,Target,http://dbpedia.org/resource/Target_Corporation,6144,Retail,http://dbpedia.org/resource/Retail_industry,0,0
78,Amazon,http://dbpedia.org/resource/Amazon.com,5983,Software,http://dbpedia.org/resource/Software,1,0
79,Amazon,http://dbpedia.org/resource/Amazon.com,5984,Software,http://dbpedia.org/resource/Software,0,0
80,Amazon,http://dbpedia.org/resource/Amazon.com,5985,Software,http://dbpedia.org/resource/Software,0,0
81,Amazon,http://dbpedia.org/resource/Amazon.com,5986,Software,http://dbpedia.org/resource/Software,0,0
82,Amazon,http://dbpedia.org/resource/Amazon.com,5987,Software,http://dbpedia.org/resource/Software,0,0
83,Amazon,http://dbpedia.org/resource/Amazon.com,5988,Software,http://dbpedia.org/resource/Software,0,0
84,Amazon,http://dbpedia.org/resource/Amazon.com,5989,Software,http://dbpedia.org/resource/Software,0,0
85,Amazon,http://dbpedia.org/resource/Amazon.com,5990,Software,http://dbpedia.org/resource/Software,0,0
86,Amazon,http://dbpedia.org/resource/Amazon.com,5991,Software,http://dbpedia.org/resource/Software,0,0
87,Amazon,http://dbpedia.org/resource/Amazon.com,5992,Software,http://dbpedia.org/resource/Software,0,0
79,Colgate,http://dbpedia.org/resource/Colgate-Palmolive,5839,Personal Care,http://dbpedia.org/resource/Personal_Care,1,0
80,Colgate,http://dbpedia.org/resource/Colgate-Palmolive,5840,Personal Care,http://dbpedia.org/resource/Personal_Care,0,0
81,Colgate,http://dbpedia.org/resource/Colgate-Palmolive,5841,Personal Care,http://dbpedia.org/resource/Personal_Care,0,0
82,Colgate,http://dbpedia.org/resource/Colgate-Palmolive,5842,Personal Care,http://dbpedia.org/resource/Personal_Care,0,0
83,Colgate,http://dbpedia.org/resource/Colgate-Palmolive,5843,Personal Care,http://dbpedia.org/resource/Personal_Care,0,0
84,Colgate,http://dbpedia.org/resource/Colgate-Palmolive,5844,Personal Care,http://dbpedia.org/resource/Personal_Care,0,0
85,Colgate,http://dbpedia.org/resource/Colgate-Palmolive,5845,Personal Care,http://dbpedia.org/resource/Personal_Care,0,0
86,Colgate,http://dbpedia.org/resource/Colgate-Palmolive,5846,Personal Care,http://dbpedia.org/resource/Personal_Care,0,0
87,Colgate,http://dbpedia.org/resource/Colgate-Palmolive,5847,Personal Care,http://dbpedia.org/resource/Personal_Care,0,0
88,Colgate,http://dbpedia.org/resource/Colgate-Palmolive,5848,Personal Care,http://dbpedia.org/resource/Personal_Care,0,0
80,AIG,http://dbpedia.org/resource/American_International_Group,5665,Finance,http://dbpedia.org/resource/Finance_industry,1,0
81,AIG,http://dbpedia.org/resource/American_International_Group,5666,Finance,http://dbpedia.org/resource/Finance_industry,0,0
82,AIG,http://dbpedia.org/resource/American_International_Group,5667,Finance,http://dbpedia.org/resource/Finance_industry,0,0
83,AIG,http://dbpedia.org/resource/American_International_Group,5668,Finance,http://dbpedia.org/resource/Finance_industry,0,0
84,AIG,http://dbpedia.org/resource/American_International_Group,5669,Finance,http://dbpedia.org/resource/Finance_industry,0,0
85,AIG,http://dbpedia.org/resource/American_International_Group,5670,Finance,http://dbpedia.org/resource/Finance_industry,0,0
86,AIG,http://dbpedia.org/resource/American_International_Group,5671,Finance,http://dbpedia.org/resource/Finance_industry,0,0
87,AIG,http://dbpedia.org/resource/American_International_Group,5672,Finance,http://dbpedia.org/resource/Finance_industry,0,0
88,AIG,http://dbpedia.org/resource/American_International_Group,5673,Finance,http://dbpedia.org/resource/Finance_industry,0,0
89,AIG,http://dbpedia.org/resource/American_International_Group,5674,Finance,http://dbpedia.org/resource/Finance_industry,0,0
81,Wrigley's,http://dbpedia.org/resource/Wrigley_Company,5550,F&D&T,,1,0
82,Cartier,http://dbpedia.org/resource/Cartier_(jeweler),5548,Luxury,http://dbpedia.org/resource/Luxury_good,1,0
83,Cartier,http://dbpedia.org/resource/Cartier_(jeweler),5549,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
84,Cartier,http://dbpedia.org/resource/Cartier_(jeweler),5550,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
85,Cartier,http://dbpedia.org/resource/Cartier_(jeweler),5551,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
86,Cartier,http://dbpedia.org/resource/Cartier_(jeweler),5552,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
87,Cartier,http://dbpedia.org/resource/Cartier_(jeweler),5553,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
88,Cartier,http://dbpedia.org/resource/Cartier_(jeweler),5554,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
89,Cartier,http://dbpedia.org/resource/Cartier_(jeweler),5555,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
90,Cartier,http://dbpedia.org/resource/Cartier_(jeweler),5556,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
91,Cartier,http://dbpedia.org/resource/Cartier_(jeweler),5557,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
83,BP,http://dbpedia.org/resource/BP,5470,Oil & Gas,http://dbpedia.org/resource/Oil_and_gas_industry,1,0
84,BP,http://dbpedia.org/resource/BP,5471,Oil & Gas,http://dbpedia.org/resource/Oil_and_gas_industry,0,1
85,BP,http://dbpedia.org/resource/BP,5472,Oil & Gas,http://dbpedia.org/resource/Oil_and_gas_industry,0,0
86,BP,http://dbpedia.org/resource/BP,5473,Oil & Gas,http://dbpedia.org/resource/Oil_and_gas_industry,0,0
87,BP,http://dbpedia.org/resource/BP,5474,Oil & Gas,http://dbpedia.org/resource/Oil_and_gas_industry,0,0
88,BP,http://dbpedia.org/resource/BP,5475,Oil & Gas,http://dbpedia.org/resource/Oil_and_gas_industry,0,0
89,BP,http://dbpedia.org/resource/BP,5476,Oil & Gas,http://dbpedia.org/resource/Oil_and_gas_industry,0,0
90,BP,http://dbpedia.org/resource/BP,5477,Oil & Gas,http://dbpedia.org/resource/Oil_and_gas_industry,0,0
91,BP,http://dbpedia.org/resource/BP,5478,Oil & Gas,http://dbpedia.org/resource/Oil_and_gas_industry,0,0
92,BP,http://dbpedia.org/resource/BP,5479,Oil & Gas,http://dbpedia.org/resource/Oil_and_gas_industry,0,0
84,Auchan,http://dbpedia.org/resource/Auchan,5354,Retail,http://dbpedia.org/resource/Retail_industry,1,1
85,Auchan,http://dbpedia.org/resource/Auchan,5355,Retail,http://dbpedia.org/resource/Retail_industry,0,0
85,Electronic Arts,http://dbpedia.org/resource/Electronic_Arts,5300,Software,http://dbpedia.org/resource/Software,1,1
86,Electronic Arts,http://dbpedia.org/resource/Electronic_Arts,5301,Software,http://dbpedia.org/resource/Software,0,0
87,Electronic Arts,http://dbpedia.org/resource/Electronic_Arts,5302,Software,http://dbpedia.org/resource/Software,0,0
88,Electronic Arts,http://dbpedia.org/resource/Electronic_Arts,5303,Software,http://dbpedia.org/resource/Software,0,0
89,Electronic Arts,http://dbpedia.org/resource/Electronic_Arts,5304,Software,http://dbpedia.org/resource/Software,0,0
90,Electronic Arts,http://dbpedia.org/resource/Electronic_Arts,5305,Software,http://dbpedia.org/resource/Software,0,0
91,Electronic Arts,http://dbpedia.org/resource/Electronic_Arts,5306,Software,http://dbpedia.org/resource/Software,0,0
92,Electronic Arts,http://dbpedia.org/resource/Electronic_Arts,5307,Software,http://dbpedia.org/resource/Software,0,0
93,Electronic Arts,http://dbpedia.org/resource/Electronic_Arts,5308,Software,http://dbpedia.org/resource/Software,0,0
94,Electronic Arts,http://dbpedia.org/resource/Electronic_Arts,5309,Software,http://dbpedia.org/resource/Software,0,0
95,Electronic Arts,http://dbpedia.org/resource/Electronic_Arts,5310,Software,http://dbpedia.org/resource/Software,0,0
96,Electronic Arts,http://dbpedia.org/resource/Electronic_Arts,5311,Software,http://dbpedia.org/resource/Software,0,0
97,Electronic Arts,http://dbpedia.org/resource/Electronic_Arts,5312,Software,http://dbpedia.org/resource/Software,0,0
86,Renault,http://dbpedia.org/resource/Renault,5173,Cars,http://dbpedia.org/resource/Automotive_industry,1,0
87,Renault,http://dbpedia.org/resource/Renault,5174,Cars,http://dbpedia.org/resource/Automotive_industry,0,0
88,Renault,http://dbpedia.org/resource/Renault,5175,Cars,http://dbpedia.org/resource/Automotive_industry,0,0
89,Renault,http://dbpedia.org/resource/Renault,5176,Cars,http://dbpedia.org/resource/Automotive_industry,0,1
90,Renault,http://dbpedia.org/resource/Renault,5177,Cars,http://dbpedia.org/resource/Automotive_industry,0,0
91,Renault,http://dbpedia.org/resource/Renault,5178,Cars,http://dbpedia.org/resource/Automotive_industry,0,0
92,Renault,http://dbpedia.org/resource/Renault,5179,Cars,http://dbpedia.org/resource/Automotive_industry,0,0
93,Renault,http://dbpedia.org/resource/Renault,5180,Cars,http://dbpedia.org/resource/Automotive_industry,0,0
94,Renault,http://dbpedia.org/resource/Renault,5181,Cars,http://dbpedia.org/resource/Automotive_industry,0,0
95,Renault,http://dbpedia.org/resource/Renault,5182,Cars,http://dbpedia.org/resource/Automotive_industry,0,0
87,Zara,http://dbpedia.org/resource/Zara_(retailer),5112,Apparel,http://dbpedia.org/resource/Apparel_industry,1,0
88,Zara,http://dbpedia.org/resource/Zara_(retailer),5113,Apparel,http://dbpedia.org/resource/Apparel_industry,0,0
89,Zara,http://dbpedia.org/resource/Zara_(retailer),5114,Apparel,http://dbpedia.org/resource/Apparel_industry,0,0
90,Zara,http://dbpedia.org/resource/Zara_(retailer),5115,Apparel,http://dbpedia.org/resource/Apparel_industry,0,0
91,Zara,http://dbpedia.org/resource/Zara_(retailer),5116,Apparel,http://dbpedia.org/resource/Apparel_industry,0,0
92,Zara,http://dbpedia.org/resource/Zara_(retailer),5117,Apparel,http://dbpedia.org/resource/Apparel_industry,0,0
93,Zara,http://dbpedia.org/resource/Zara_(retailer),5118,Apparel,http://dbpedia.org/resource/Apparel_industry,0,1
94,Zara,http://dbpedia.org/resource/Zara_(retailer),5119,Apparel,http://dbpedia.org/resource/Apparel_industry,0,0
95,Zara,http://dbpedia.org/resource/Zara_(retailer),5120,Apparel,http://dbpedia.org/resource/Apparel_industry,0,0
96,Zara,http://dbpedia.org/resource/Zara_(retailer),5121,Apparel,http://dbpedia.org/resource/Apparel_industry,0,0
88,Barclays,http://dbpedia.org/resource/Barclays,5070,Bank,http://dbpedia.org/resource/Banking_industry,1,1
89,Barclays,http://dbpedia.org/resource/Barclays,5071,Bank,http://dbpedia.org/resource/Banking_industry,0,0
90,Barclays,http://dbpedia.org/resource/Barclays,5072,Bank,http://dbpedia.org/resource/Banking_industry,0,0
91,Barclays,http://dbpedia.org/resource/Barclays,5073,Bank,http://dbpedia.org/resource/Banking_industry,0,0
92,Barclays,http://dbpedia.org/resource/Barclays,5074,Bank,http://dbpedia.org/resource/Banking_industry,0,0
93,Barclays,http://dbpedia.org/resource/Barclays,5075,Bank,http://dbpedia.org/resource/Banking_industry,0,0
94,Barclays,http://dbpedia.org/resource/Barclays,5076,Bank,http://dbpedia.org/resource/Banking_industry,0,0
95,Barclays,http://dbpedia.org/resource/Barclays,5077,Bank,http://dbpedia.org/resource/Banking_industry,0,0
96,Barclays,http://dbpedia.org/resource/Barclays,5078,Bank,http://dbpedia.org/resource/Banking_industry,0,0
97,Barclays,http://dbpedia.org/resource/Barclays,5079,Bank,http://dbpedia.org/resource/Banking_industry,0,0
89,Lexus,http://dbpedia.org/resource/Lexus,5050,Cars,http://dbpedia.org/resource/Automotive_industry,1,1
90,Lexus,http://dbpedia.org/resource/Lexus,5051,Cars,http://dbpedia.org/resource/Automotive_industry,0,0
91,Lexus,http://dbpedia.org/resource/Lexus,5052,Cars,http://dbpedia.org/resource/Automotive_industry,0,0
92,Lexus,http://dbpedia.org/resource/Lexus,5053,Cars,http://dbpedia.org/resource/Automotive_industry,0,0
93,Lexus,http://dbpedia.org/resource/Lexus,5054,Cars,http://dbpedia.org/resource/Automotive_industry,0,0
94,Lexus,http://dbpedia.org/resource/Lexus,5055,Cars,http://dbpedia.org/resource/Automotive_industry,0,0
95,Lexus,http://dbpedia.org/resource/Lexus,5056,Cars,http://dbpedia.org/resource/Automotive_industry,0,0
96,Lexus,http://dbpedia.org/resource/Lexus,5057,Cars,http://dbpedia.org/resource/Automotive_industry,0,0
97,Lexus,http://dbpedia.org/resource/Lexus,5058,Cars,http://dbpedia.org/resource/Automotive_industry,0,0
98,Lexus,http://dbpedia.org/resource/Lexus,5059,Cars,http://dbpedia.org/resource/Automotive_industry,0,0
90,Rolex,http://dbpedia.org/resource/Rolex,4925,Luxury,http://dbpedia.org/resource/Luxury_good,1,1
91,Rolex,http://dbpedia.org/resource/Rolex,4926,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
92,Rolex,http://dbpedia.org/resource/Rolex,4927,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
93,Rolex,http://dbpedia.org/resource/Rolex,4928,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
94,Rolex,http://dbpedia.org/resource/Rolex,4929,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
95,Rolex,http://dbpedia.org/resource/Rolex,4930,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
96,Rolex,http://dbpedia.org/resource/Rolex,4931,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
97,Rolex,http://dbpedia.org/resource/Rolex,4932,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
98,Rolex,http://dbpedia.org/resource/Rolex,4933,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
99,Rolex,http://dbpedia.org/resource/Rolex,4934,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
91,Allstate,http://dbpedia.org/resource/Allstate,4842,Finance,http://dbpedia.org/resource/Finance_industry,1,1
92,Allstate,http://dbpedia.org/resource/Allstate,4843,Finance,http://dbpedia.org/resource/Finance_industry,0,0
93,Allstate,http://dbpedia.org/resource/Allstate,4844,Finance,http://dbpedia.org/resource/Finance_industry,0,0
94,Allstate,http://dbpedia.org/resource/Allstate,4845,Finance,http://dbpedia.org/resource/Finance_industry,0,0
95,Allstate,http://dbpedia.org/resource/Allstate,4846,Finance,http://dbpedia.org/resource/Finance_industry,0,0
96,Allstate,http://dbpedia.org/resource/Allstate,4847,Finance,http://dbpedia.org/resource/Finance_industry,0,0
97,Allstate,http://dbpedia.org/resource/Allstate,4848,Finance,http://dbpedia.org/resource/Finance_industry,0,0
98,Allstate,http://dbpedia.org/resource/Allstate,4849,Finance,http://dbpedia.org/resource/Finance_industry,0,0
99,Allstate,http://dbpedia.org/resource/Allstate,4850,Finance,http://dbpedia.org/resource/Finance_industry,0,0
100,Allstate,http://dbpedia.org/resource/Allstate,4851,Finance,http://dbpedia.org/resource/Finance_industry,0,0
92,Herm?s,http://dbpedia.org/resource/Hermès,4830,Luxury,http://dbpedia.org/resource/Luxury_good,1,0
93,Herm?s,http://dbpedia.org/resource/Hermès,4831,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
94,Herm?s,http://dbpedia.org/resource/Hermès,4832,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
95,Herm?s,http://dbpedia.org/resource/Hermès,4833,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
96,Herm?s,http://dbpedia.org/resource/Hermès,4834,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
97,Herm?s,http://dbpedia.org/resource/Hermès,4835,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
98,Herm?s,http://dbpedia.org/resource/Hermès,4836,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
99,Herm?s,http://dbpedia.org/resource/Hermès,4837,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
93,Caterpillar,http://dbpedia.org/resource/Caterpillar_Inc.,4747,Technology,http://dbpedia.org/resource/Technology,1,0
94,Caterpillar,http://dbpedia.org/resource/Caterpillar_Inc.,4748,Technology,http://dbpedia.org/resource/Technology,0,0
95,Caterpillar,http://dbpedia.org/resource/Caterpillar_Inc.,4749,Technology,http://dbpedia.org/resource/Technology,0,0
96,Caterpillar,http://dbpedia.org/resource/Caterpillar_Inc.,4750,Technology,http://dbpedia.org/resource/Technology,0,0
97,Caterpillar,http://dbpedia.org/resource/Caterpillar_Inc.,4751,Technology,http://dbpedia.org/resource/Technology,0,0
98,Caterpillar,http://dbpedia.org/resource/Caterpillar_Inc.,4752,Technology,http://dbpedia.org/resource/Technology,0,0
99,Caterpillar,http://dbpedia.org/resource/Caterpillar_Inc.,4753,Technology,http://dbpedia.org/resource/Technology,0,0
100,Caterpillar,http://dbpedia.org/resource/Caterpillar_Inc.,4754,Technology,http://dbpedia.org/resource/Technology,0,0
101,Caterpillar,http://dbpedia.org/resource/Caterpillar_Inc.,4755,Technology,http://dbpedia.org/resource/Technology,0,0
102,Caterpillar,http://dbpedia.org/resource/Caterpillar_Inc.,4756,Technology,http://dbpedia.org/resource/Technology,0,0
94,Mizuho,http://dbpedia.org/resource/Mizuho_Financial_Group,4740,Bank,http://dbpedia.org/resource/Banking_industry,1,0
95,Mizuho,http://dbpedia.org/resource/Mizuho_Financial_Group,4741,Bank,http://dbpedia.org/resource/Banking_industry,0,0
96,Mizuho,http://dbpedia.org/resource/Mizuho_Financial_Group,4742,Bank,http://dbpedia.org/resource/Banking_industry,0,0
97,Mizuho,http://dbpedia.org/resource/Mizuho_Financial_Group,4743,Bank,http://dbpedia.org/resource/Banking_industry,0,0
98,Mizuho,http://dbpedia.org/resource/Mizuho_Financial_Group,4744,Bank,http://dbpedia.org/resource/Banking_industry,0,0
99,Mizuho,http://dbpedia.org/resource/Mizuho_Financial_Group,4745,Bank,http://dbpedia.org/resource/Banking_industry,0,0
100,Mizuho,http://dbpedia.org/resource/Mizuho_Financial_Group,4746,Bank,http://dbpedia.org/resource/Banking_industry,0,0
101,Mizuho,http://dbpedia.org/resource/Mizuho_Financial_Group,4747,Bank,http://dbpedia.org/resource/Banking_industry,0,0
102,Mizuho,http://dbpedia.org/resource/Mizuho_Financial_Group,4748,Bank,http://dbpedia.org/resource/Banking_industry,0,0
103,Mizuho,http://dbpedia.org/resource/Mizuho_Financial_Group,4749,Bank,http://dbpedia.org/resource/Banking_industry,0,0
95,WaMu,http://dbpedia.org/resource/Washington_Mutual,4686,Bank,http://dbpedia.org/resource/Banking_industry,1,0
96,WaMu,http://dbpedia.org/resource/Washington_Mutual,4687,Bank,http://dbpedia.org/resource/Banking_industry,0,0
96,Asda,http://dbpedia.org/resource/Asda,4650,Retail,http://dbpedia.org/resource/Retail_industry,1,1
97,Asda,http://dbpedia.org/resource/Asda,4651,Retail,http://dbpedia.org/resource/Retail_industry,0,0
98,Asda,http://dbpedia.org/resource/Asda,4652,Retail,http://dbpedia.org/resource/Retail_industry,0,0
99,Asda,http://dbpedia.org/resource/Asda,4653,Retail,http://dbpedia.org/resource/Retail_industry,0,0
100,Asda,http://dbpedia.org/resource/Asda,4654,Retail,http://dbpedia.org/resource/Retail_industry,0,0
101,Asda,http://dbpedia.org/resource/Asda,4655,Retail,http://dbpedia.org/resource/Retail_industry,0,0
97,Mitsui Sumitomo,http://dbpedia.org/resource/Sumitomo_Mitsui_Banking_Corporation,4528,Finance,http://dbpedia.org/resource/Finance_industry,1,0
98,Mitsui Sumitomo,http://dbpedia.org/resource/Sumitomo_Mitsui_Banking_Corporation,4529,Finance,http://dbpedia.org/resource/Finance_industry,0,0
99,Mitsui Sumitomo,http://dbpedia.org/resource/Sumitomo_Mitsui_Banking_Corporation,4530,Finance,http://dbpedia.org/resource/Finance_industry,0,0
100,Mitsui Sumitomo,http://dbpedia.org/resource/Sumitomo_Mitsui_Banking_Corporation,4531,Finance,http://dbpedia.org/resource/Finance_industry,0,0
101,Mitsui Sumitomo,http://dbpedia.org/resource/Sumitomo_Mitsui_Banking_Corporation,4532,Finance,http://dbpedia.org/resource/Finance_industry,0,0
102,Mitsui Sumitomo,http://dbpedia.org/resource/Sumitomo_Mitsui_Banking_Corporation,4533,Finance,http://dbpedia.org/resource/Finance_industry,0,0
103,Mitsui Sumitomo,http://dbpedia.org/resource/Sumitomo_Mitsui_Banking_Corporation,4534,Finance,http://dbpedia.org/resource/Finance_industry,0,0
104,Mitsui Sumitomo,http://dbpedia.org/resource/Sumitomo_Mitsui_Banking_Corporation,4535,Finance,http://dbpedia.org/resource/Finance_industry,0,0
105,Mitsui Sumitomo,http://dbpedia.org/resource/Sumitomo_Mitsui_Banking_Corporation,4536,Finance,http://dbpedia.org/resource/Finance_industry,0,0
106,Mitsui Sumitomo,http://dbpedia.org/resource/Sumitomo_Mitsui_Banking_Corporation,4537,Finance,http://dbpedia.org/resource/Finance_industry,0,0
98,Gucci,http://dbpedia.org/resource/Gucci,4370,Luxury,http://dbpedia.org/resource/Luxury_good,1,0
99,Gucci,http://dbpedia.org/resource/Gucci,4371,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
100,Gucci,http://dbpedia.org/resource/Gucci,4372,Luxury,http://dbpedia.org/resource/Luxury_good,0,1
101,Gucci,http://dbpedia.org/resource/Gucci,4373,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
102,Gucci,http://dbpedia.org/resource/Gucci,4374,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
103,Gucci,http://dbpedia.org/resource/Gucci,4375,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
104,Gucci,http://dbpedia.org/resource/Gucci,4376,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
105,Gucci,http://dbpedia.org/resource/Gucci,4377,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
106,Gucci,http://dbpedia.org/resource/Gucci,4378,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
107,Gucci,http://dbpedia.org/resource/Gucci,4379,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
99,Esprit,http://dbpedia.org/resource/Esprit_Holdings,4206,Apparel,http://dbpedia.org/resource/Apparel_industry,1,0
100,Esprit,http://dbpedia.org/resource/Esprit_Holdings,4207,Apparel,http://dbpedia.org/resource/Apparel_industry,0,0
101,Esprit,http://dbpedia.org/resource/Esprit_Holdings,4208,Apparel,http://dbpedia.org/resource/Apparel_industry,0,0
102,Esprit,http://dbpedia.org/resource/Esprit_Holdings,4209,Apparel,http://dbpedia.org/resource/Apparel_industry,0,0
103,Esprit,http://dbpedia.org/resource/Esprit_Holdings,4210,Apparel,http://dbpedia.org/resource/Apparel_industry,0,0
104,Esprit,http://dbpedia.org/resource/Esprit_Holdings,4211,Apparel,http://dbpedia.org/resource/Apparel_industry,0,0
105,Esprit,http://dbpedia.org/resource/Esprit_Holdings,4212,Apparel,http://dbpedia.org/resource/Apparel_industry,0,0
106,Esprit,http://dbpedia.org/resource/Esprit_Holdings,4213,Apparel,http://dbpedia.org/resource/Apparel_industry,0,0
107,Esprit,http://dbpedia.org/resource/Esprit_Holdings,4214,Apparel,http://dbpedia.org/resource/Apparel_industry,0,0
108,Esprit,http://dbpedia.org/resource/Esprit_Holdings,4215,Apparel,http://dbpedia.org/resource/Apparel_industry,0,0
100,Hennessy,http://dbpedia.org/resource/Hennessy,4191,Luxury,http://dbpedia.org/resource/Luxury_good,1,0
101,Hennessy,http://dbpedia.org/resource/Hennessy,4192,Luxury,http://dbpedia.org/resource/Luxury_good,0,1
102,Hennessy,http://dbpedia.org/resource/Hennessy,4193,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
103,Hennessy,http://dbpedia.org/resource/Hennessy,4194,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
104,Hennessy,http://dbpedia.org/resource/Hennessy,4195,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
105,Hennessy,http://dbpedia.org/resource/Hennessy,4196,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
106,Hennessy,http://dbpedia.org/resource/Hennessy,4197,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
107,Hennessy,http://dbpedia.org/resource/Hennessy,4198,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
108,Hennessy,http://dbpedia.org/resource/Hennessy,4199,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
109,Hennessy,http://dbpedia.org/resource/Hennessy,4200,Luxury,http://dbpedia.org/resource/Luxury_good,0,0
