OAU State,Official Language,IMF SDRs,Date of Independence,Head of Central Bank,Capital,IMF #Votes,Name of Currency,url entities,labels,dbo:capital,dbo:language,dbo:currency,labels url
Seychelles,,6,giu-76,James Michel,Victoria,310,Seychelles rupee,"('http://dbpedia.org/resource/Victoria_(Australia)', ['victoria ( australia)', 'victoria (australia)', 'victoria_(australia)', 'Victoria ( Australia)', 'Victoria (Australia)', 'Victoria_(Australia)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Seychelles,,6,giu-76,James Michel,Victoria,310,Seychelles rupee,"('http://dbpedia.org/resource/Victoria,_Cabañas', ['Victoria, Cabañas', 'Victoria,_Cabañas', 'victoria, cabañas', 'victoria,_cabañas'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Seychelles,,6,giu-76,James Michel,Victoria,310,Seychelles rupee,"('http://dbpedia.org/resource/Victoria,_London', ['Victoria, London', 'victoria,_london', 'Victoria,_London', 'victoria, london'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Seychelles,,6,giu-76,James Michel,Victoria,310,Seychelles rupee,"(""http://dbpedia.org/resource/Tillandsia_'Victoria'"", [""tillandsia_'victoria'"", ""Tillandsia 'Victoria'"", ""Tillandsia ' Victoria'"", ""Tillandsia_'Victoria'"", ""tillandsia ' victoria'"", ""tillandsia 'victoria'""])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Seychelles,,6,giu-76,James Michel,Victoria,310,Seychelles rupee,"('http://dbpedia.org/resource/Victoria,_Brăila', ['victoria, brăila', 'Victoria,_Brăila', 'Victoria, Brăila', 'victoria,_brăila'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Seychelles,,6,giu-76,James Michel,Victoria,310,Seychelles rupee,"('http://dbpedia.org/resource/Victoria,_Gozo', ['victoria,_gozo', 'victoria, gozo', 'Victoria, Gozo', 'Victoria,_Gozo'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Seychelles,,6,giu-76,James Michel,Victoria,310,Seychelles rupee,"('http://dbpedia.org/resource/Victoria,_Yoro', ['victoria, yoro', 'Victoria,_Yoro', 'Victoria, Yoro', 'victoria,_yoro'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Seychelles,,6,giu-76,James Michel,Victoria,310,Seychelles rupee,"('http://dbpedia.org/resource/Victoria,_Labuan', ['victoria, labuan', 'victoria,_labuan', 'Victoria,_Labuan', 'Victoria, Labuan'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Sierra Leone,English,77.2,ago-60,Thaimu Bangura,Freetown,1022,Leon,"('http://dbpedia.org/resource/Africa/Freetown', ['Africa/Freetown', 'africa/freetown', 'Africa/ Freetown', 'africa/ freetown'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Sierra Leone,English,77.2,ago-60,Thaimu Bangura,Freetown,1022,Leon,"('http://dbpedia.org/resource/Freetown', ['Freetown', 'freetown'])",1,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Sierra Leone,English,77.2,ago-60,Thaimu Bangura,Freetown,1022,Leon,"('http://dbpedia.org/resource/Freetown,_Indiana', ['Freetown,_Indiana', 'freetown,_indiana', 'Freetown, Indiana', 'freetown, indiana'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Sierra Leone,English,77.2,ago-60,Thaimu Bangura,Freetown,1022,Leon,"('http://dbpedia.org/resource/Freetown,_Massachusetts', ['freetown,_massachusetts', 'Freetown, Massachusetts', 'freetown, massachusetts', 'Freetown,_Massachusetts'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Sierra Leone,English,77.2,ago-60,Thaimu Bangura,Freetown,1022,Leon,"('http://dbpedia.org/resource/Freetown,_Bahamas', ['Freetown, Bahamas', 'Freetown,_Bahamas', 'freetown, bahamas', 'freetown,_bahamas'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Sierra Leone,English,77.2,ago-60,Thaimu Bangura,Freetown,1022,Leon,"('http://dbpedia.org/resource/Freetown,_Virginia', ['freetown,_virginia', 'freetown, virginia', 'Freetown, Virginia', 'Freetown,_Virginia'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Sierra Leone,English,77.2,ago-60,Thaimu Bangura,Freetown,1022,Leon,"('http://dbpedia.org/resource/Freetown,_New_York', ['Freetown,_New_York', 'freetown,_new_york', 'freetown, new york', 'Freetown, New York'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Sierra Leone,English,77.2,ago-60,Thaimu Bangura,Freetown,1022,Leon,"('http://dbpedia.org/resource/Freetown_(MBTA_station)', ['freetown (mbta station)', 'Freetown ( MBTA station)', 'Freetown (MBTA station)', 'freetown ( mbta station)', 'Freetown_(MBTA_station)', 'freetown_(mbta_station)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Sierra Leone,English,77.2,ago-60,Thaimu Bangura,Freetown,1022,Leon,"('http://dbpedia.org/resource/Freetown_(East_Hampton)', ['freetown ( east hampton)', 'Freetown_(East_Hampton)', 'Freetown ( East Hampton)', 'Freetown (East Hampton)', 'freetown_(east_hampton)', 'freetown (east hampton)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Sierra Leone,English,77.2,ago-60,Thaimu Bangura,Freetown,1022,Leon,"('http://dbpedia.org/resource/Freetown,_Antigua_and_Barbuda', ['Freetown,_Antigua_and_Barbuda', 'freetown,_antigua_and_barbuda', 'freetown, antigua and barbuda', 'Freetown, Antigua and Barbuda'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Somalia,Somali,44.2,lug-61,Vacant,Mogadishu,692,Someli Shilling,"('http://dbpedia.org/resource/Africa/Mogadishu', ['Africa/ Mogadishu', 'Africa/Mogadishu', 'africa/ mogadishu', 'africa/mogadishu'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Somalia,Somali,44.2,lug-61,Vacant,Mogadishu,692,Someli Shilling,"('http://dbpedia.org/resource/Mogadishu', ['Mogadishu', 'mogadishu'])",1,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Somalia,Somali,44.2,lug-61,Vacant,Mogadishu,692,Someli Shilling,"('http://dbpedia.org/resource/Mogadishu–Villabruzzi_Railway', ['mogadishu– villabruzzi railway', 'Mogadishu–Villabruzzi Railway', 'Mogadishu– Villabruzzi Railway', 'mogadishu–villabruzzi railway', 'Mogadishu–Villabruzzi_Railway', 'mogadishu–villabruzzi_railway'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Somalia,Somali,44.2,lug-61,Vacant,Mogadishu,692,Someli Shilling,"('http://dbpedia.org/resource/Mogadishu_Stadium', ['Mogadishu_Stadium', 'Mogadishu Stadium', 'mogadishu stadium', 'mogadishu_stadium'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Somalia,Somali,44.2,lug-61,Vacant,Mogadishu,692,Someli Shilling,"('http://dbpedia.org/resource/Mogadishu_currency', ['mogadishu currency', 'Mogadishu currency', 'mogadishu_currency', 'Mogadishu_currency'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Somalia,Somali,44.2,lug-61,Vacant,Mogadishu,692,Someli Shilling,"('http://dbpedia.org/resource/Mogadishu_(play)', ['mogadishu (play)', 'mogadishu_(play)', 'Mogadishu (play)', 'Mogadishu_(play)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Somalia,Somali,44.2,lug-61,Vacant,Mogadishu,692,Someli Shilling,"('http://dbpedia.org/resource/Mogadishu_University', ['Mogadishu_University', 'Mogadishu University', 'mogadishu university', 'mogadishu_university'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Somalia,Somali,44.2,lug-61,Vacant,Mogadishu,692,Someli Shilling,"('http://dbpedia.org/resource/Mogadishu_Avenue', ['Mogadishu_Avenue', 'mogadishu_avenue', 'Mogadishu Avenue', 'mogadishu avenue'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Somalia,Somali,44.2,lug-61,Vacant,Mogadishu,692,Someli Shilling,"('http://dbpedia.org/resource/Lido_Beach,_Mogadishu', ['Lido_Beach,_Mogadishu', 'lido beach, mogadishu', 'lido_beach,_mogadishu', 'Lido Beach, Mogadishu'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Somalia,Somali,44.2,lug-61,Vacant,Mogadishu,692,Someli Shilling,"('http://dbpedia.org/resource/Mogadishu_Cathedral', ['mogadishu_cathedral', 'Mogadishu_Cathedral', 'mogadishu cathedral', 'Mogadishu Cathedral'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Somalia,Arabic,44.2,lug-61,Vacant,Mogadishu,692,Someli Shilling,"('http://dbpedia.org/resource/Africa/Mogadishu', ['Africa/ Mogadishu', 'Africa/Mogadishu', 'africa/ mogadishu', 'africa/mogadishu'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Somalia,Arabic,44.2,lug-61,Vacant,Mogadishu,692,Someli Shilling,"('http://dbpedia.org/resource/Mogadishu', ['Mogadishu', 'mogadishu'])",1,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Somalia,Arabic,44.2,lug-61,Vacant,Mogadishu,692,Someli Shilling,"('http://dbpedia.org/resource/Mogadishu–Villabruzzi_Railway', ['mogadishu– villabruzzi railway', 'Mogadishu–Villabruzzi Railway', 'Mogadishu– Villabruzzi Railway', 'mogadishu–villabruzzi railway', 'Mogadishu–Villabruzzi_Railway', 'mogadishu–villabruzzi_railway'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Somalia,Arabic,44.2,lug-61,Vacant,Mogadishu,692,Someli Shilling,"('http://dbpedia.org/resource/Mogadishu_Stadium', ['Mogadishu_Stadium', 'Mogadishu Stadium', 'mogadishu stadium', 'mogadishu_stadium'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Somalia,Arabic,44.2,lug-61,Vacant,Mogadishu,692,Someli Shilling,"('http://dbpedia.org/resource/Mogadishu_currency', ['mogadishu currency', 'Mogadishu currency', 'mogadishu_currency', 'Mogadishu_currency'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Somalia,Arabic,44.2,lug-61,Vacant,Mogadishu,692,Someli Shilling,"('http://dbpedia.org/resource/Mogadishu_(play)', ['mogadishu (play)', 'mogadishu_(play)', 'Mogadishu (play)', 'Mogadishu_(play)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Somalia,Arabic,44.2,lug-61,Vacant,Mogadishu,692,Someli Shilling,"('http://dbpedia.org/resource/Mogadishu_University', ['Mogadishu_University', 'Mogadishu University', 'mogadishu university', 'mogadishu_university'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Somalia,Arabic,44.2,lug-61,Vacant,Mogadishu,692,Someli Shilling,"('http://dbpedia.org/resource/Mogadishu_Avenue', ['Mogadishu_Avenue', 'mogadishu_avenue', 'Mogadishu Avenue', 'mogadishu avenue'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Somalia,Arabic,44.2,lug-61,Vacant,Mogadishu,692,Someli Shilling,"('http://dbpedia.org/resource/Lido_Beach,_Mogadishu', ['Lido_Beach,_Mogadishu', 'lido beach, mogadishu', 'lido_beach,_mogadishu', 'Lido Beach, Mogadishu'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Somalia,Arabic,44.2,lug-61,Vacant,Mogadishu,692,Someli Shilling,"('http://dbpedia.org/resource/Mogadishu_Cathedral', ['mogadishu_cathedral', 'Mogadishu_Cathedral', 'mogadishu cathedral', 'Mogadishu Cathedral'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
South Africa,English...,"1,365.4",mag-10,Christian Lodewyk Stals,Pretoria,13.904,Rand,"('http://dbpedia.org/resource/Pretoria', ['pretoria', 'Pretoria'])",1,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
South Africa,English...,"1,365.4",mag-10,Christian Lodewyk Stals,Pretoria,13.904,Rand,"('http://dbpedia.org/resource/Pretoria,_Georgia', ['pretoria, georgia', 'Pretoria, Georgia', 'Pretoria,_Georgia', 'pretoria,_georgia'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
South Africa,English...,"1,365.4",mag-10,Christian Lodewyk Stals,Pretoria,13.904,Rand,"('http://dbpedia.org/resource/Brooklyn,_Pretoria', ['Brooklyn,_Pretoria', 'Brooklyn, Pretoria', 'brooklyn,_pretoria', 'brooklyn, pretoria'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
South Africa,English...,"1,365.4",mag-10,Christian Lodewyk Stals,Pretoria,13.904,Rand,"('http://dbpedia.org/resource/Booysens,_Pretoria', ['Booysens,_Pretoria', 'Booysens, Pretoria', 'booysens, pretoria', 'booysens,_pretoria'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
South Africa,English...,"1,365.4",mag-10,Christian Lodewyk Stals,Pretoria,13.904,Rand,"('http://dbpedia.org/resource/Newlands,_Pretoria', ['Newlands,_Pretoria', 'newlands,_pretoria', 'newlands, pretoria', 'Newlands, Pretoria'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
South Africa,English...,"1,365.4",mag-10,Christian Lodewyk Stals,Pretoria,13.904,Rand,"('http://dbpedia.org/resource/Arcadia,_Pretoria', ['arcadia,_pretoria', 'Arcadia,_Pretoria', 'arcadia, pretoria', 'Arcadia, Pretoria'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
South Africa,English...,"1,365.4",mag-10,Christian Lodewyk Stals,Pretoria,13.904,Rand,"('http://dbpedia.org/resource/Chantelle,_Pretoria', ['Chantelle,_Pretoria', 'chantelle, pretoria', 'chantelle,_pretoria', 'Chantelle, Pretoria'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
South Africa,English...,"1,365.4",mag-10,Christian Lodewyk Stals,Pretoria,13.904,Rand,"('http://dbpedia.org/resource/Pretoria_(ship)', ['pretoria_(ship)', 'Pretoria_(ship)', 'Pretoria (ship)', 'pretoria (ship)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
South Africa,English...,"1,365.4",mag-10,Christian Lodewyk Stals,Pretoria,13.904,Rand,"('http://dbpedia.org/resource/Sunnyside,_Pretoria', ['Sunnyside, Pretoria', 'sunnyside,_pretoria', 'Sunnyside,_Pretoria', 'sunnyside, pretoria'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
South Africa,English...,"1,365.4",mag-10,Christian Lodewyk Stals,Pretoria,13.904,Rand,"('http://dbpedia.org/resource/Lynnwood,_Pretoria', ['Lynnwood, Pretoria', 'lynnwood, pretoria', 'Lynnwood,_Pretoria', 'lynnwood,_pretoria'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Sudan,Arabic,169.7,gen-56,Vacant,Khartoum,0,Sudanese dinar,"('http://dbpedia.org/resource/Alamart_(Khartoum)', ['alamart ( khartoum)', 'Alamart_(Khartoum)', 'Alamart (Khartoum)', 'alamart (khartoum)', 'alamart_(khartoum)', 'Alamart ( Khartoum)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Sudan,Arabic,169.7,gen-56,Vacant,Khartoum,0,Sudanese dinar,"('http://dbpedia.org/resource/Africa/Khartoum', ['africa/khartoum', 'Africa/Khartoum', 'africa/ khartoum', 'Africa/ Khartoum'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Sudan,Arabic,169.7,gen-56,Vacant,Khartoum,0,Sudanese dinar,"('http://dbpedia.org/resource/Khartoum', ['khartoum', 'Khartoum'])",1,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Sudan,Arabic,169.7,gen-56,Vacant,Khartoum,0,Sudanese dinar,"('http://dbpedia.org/resource/Khartoum_(film)', ['khartoum_(film)', 'Khartoum_(film)', 'Khartoum (film)', 'khartoum (film)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Sudan,Arabic,169.7,gen-56,Vacant,Khartoum,0,Sudanese dinar,"('http://dbpedia.org/resource/Al_Ahli_SC_(Khartoum)', ['Al Ahli SC (Khartoum)', 'al_ahli_sc_(khartoum)', 'al ahli sc (khartoum)', 'Al_Ahli_SC_(Khartoum)', 'al ahli sc ( khartoum)', 'Al Ahli SC ( Khartoum)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Sudan,Arabic,169.7,gen-56,Vacant,Khartoum,0,Sudanese dinar,"('http://dbpedia.org/resource/Al_Neel_SC_(Khartoum)', ['al neel sc ( khartoum)', 'Al_Neel_SC_(Khartoum)', 'al neel sc (khartoum)', 'al_neel_sc_(khartoum)', 'Al Neel SC (Khartoum)', 'Al Neel SC ( Khartoum)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Sudan,Arabic,169.7,gen-56,Vacant,Khartoum,0,Sudanese dinar,"('http://dbpedia.org/resource/Khartoum_(state)', ['Khartoum_(state)', 'khartoum (state)', 'Khartoum (state)', 'khartoum_(state)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Sudan,Arabic,169.7,gen-56,Vacant,Khartoum,0,Sudanese dinar,"('http://dbpedia.org/resource/Khartoum_(album)', ['Khartoum (album)', 'khartoum_(album)', 'Khartoum_(album)', 'khartoum (album)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Sudan,Arabic,169.7,gen-56,Vacant,Khartoum,0,Sudanese dinar,"('http://dbpedia.org/resource/Khartoum_Stadium', ['Khartoum Stadium', 'Khartoum_Stadium', 'khartoum_stadium', 'khartoum stadium'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Sudan,Arabic,169.7,gen-56,Vacant,Khartoum,0,Sudanese dinar,"('http://dbpedia.org/resource/HMS_Khartoum_(F45)', ['HMS Khartoum (F45)', 'HMS_Khartoum_(F45)', 'hms khartoum ( f45)', 'hms_khartoum_(f45)', 'HMS Khartoum ( F45)', 'hms khartoum (f45)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Swaziland,Swazi,36.5,set-68,Themba N. Mashuka,Mbabane,615,Lulangeni,"('http://dbpedia.org/resource/Africa/Mbabane', ['africa/mbabane', 'Africa/ Mbabane', 'Africa/Mbabane', 'africa/ mbabane'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Swaziland,Swazi,36.5,set-68,Themba N. Mashuka,Mbabane,615,Lulangeni,"('http://dbpedia.org/resource/Mbabane', ['Mbabane', 'mbabane'])",1,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Swaziland,Swazi,36.5,set-68,Themba N. Mashuka,Mbabane,615,Lulangeni,"(""http://dbpedia.org/resource/St_Mark's_School_(Mbabane)"", [""St Mark's School ( Mbabane)"", ""St Mark's School (Mbabane)"", ""st mark's school (mbabane)"", ""st_mark's_school_(mbabane)"", ""st mark's school ( mbabane)"", ""St_Mark's_School_(Mbabane)""])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Swaziland,Swazi,36.5,set-68,Themba N. Mashuka,Mbabane,615,Lulangeni,"('http://dbpedia.org/resource/Mbabane_River', ['Mbabane_River', 'Mbabane River', 'mbabane_river', 'mbabane river'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Swaziland,Swazi,36.5,set-68,Themba N. Mashuka,Mbabane,615,Lulangeni,"('http://dbpedia.org/resource/Mbabane_Swallows_F.C.', ['mbabane swallows f.c.', 'mbabane swallows f. c.', 'Mbabane Swallows F. C.', 'Mbabane_Swallows_F.C.', 'mbabane_swallows_f.c.', 'Mbabane Swallows F.C.'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Swaziland,Swazi,36.5,set-68,Themba N. Mashuka,Mbabane,615,Lulangeni,"('http://dbpedia.org/resource/Mbabane_Highlanders_F.C.', ['Mbabane_Highlanders_F.C.', 'mbabane_highlanders_f.c.', 'Mbabane Highlanders F.C.', 'Mbabane Highlanders F. C.', 'mbabane highlanders f. c.', 'mbabane highlanders f.c.'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Swaziland,Swazi,36.5,set-68,Themba N. Mashuka,Mbabane,615,Lulangeni,"('http://dbpedia.org/resource/Mbabane_East', ['Mbabane East', 'mbabane_east', 'mbabane east', 'Mbabane_East'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Swaziland,Swazi,36.5,set-68,Themba N. Mashuka,Mbabane,615,Lulangeni,"('http://dbpedia.org/resource/Mbabane_West', ['mbabane_west', 'Mbabane_West', 'mbabane west', 'Mbabane West'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Swaziland,Swazi,36.5,set-68,Themba N. Mashuka,Mbabane,615,Lulangeni,"('http://dbpedia.org/resource/Mbabane_Government_Hospital', ['mbabane_government_hospital', 'Mbabane_Government_Hospital', 'Mbabane Government Hospital', 'mbabane government hospital'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Swaziland,Swazi,36.5,set-68,Themba N. Mashuka,Mbabane,615,Lulangeni,"('http://dbpedia.org/resource/Midas_Mbabane_City_F.C.', ['midas mbabane city f.c.', 'midas_mbabane_city_f.c.', 'Midas_Mbabane_City_F.C.', 'Midas Mbabane City F. C.', 'midas mbabane city f. c.', 'Midas Mbabane City F.C.'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Swaziland,English,36.5,set-68,Themba N. Mashuka,Mbabane,615,Lulangeni,"('http://dbpedia.org/resource/Africa/Mbabane', ['africa/mbabane', 'Africa/ Mbabane', 'Africa/Mbabane', 'africa/ mbabane'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Swaziland,English,36.5,set-68,Themba N. Mashuka,Mbabane,615,Lulangeni,"('http://dbpedia.org/resource/Mbabane', ['Mbabane', 'mbabane'])",1,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Swaziland,English,36.5,set-68,Themba N. Mashuka,Mbabane,615,Lulangeni,"(""http://dbpedia.org/resource/St_Mark's_School_(Mbabane)"", [""St Mark's School ( Mbabane)"", ""St Mark's School (Mbabane)"", ""st mark's school (mbabane)"", ""st_mark's_school_(mbabane)"", ""st mark's school ( mbabane)"", ""St_Mark's_School_(Mbabane)""])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Swaziland,English,36.5,set-68,Themba N. Mashuka,Mbabane,615,Lulangeni,"('http://dbpedia.org/resource/Mbabane_River', ['Mbabane_River', 'Mbabane River', 'mbabane_river', 'mbabane river'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Swaziland,English,36.5,set-68,Themba N. Mashuka,Mbabane,615,Lulangeni,"('http://dbpedia.org/resource/Mbabane_Swallows_F.C.', ['mbabane swallows f.c.', 'mbabane swallows f. c.', 'Mbabane Swallows F. C.', 'Mbabane_Swallows_F.C.', 'mbabane_swallows_f.c.', 'Mbabane Swallows F.C.'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Swaziland,English,36.5,set-68,Themba N. Mashuka,Mbabane,615,Lulangeni,"('http://dbpedia.org/resource/Mbabane_Highlanders_F.C.', ['Mbabane_Highlanders_F.C.', 'mbabane_highlanders_f.c.', 'Mbabane Highlanders F.C.', 'Mbabane Highlanders F. C.', 'mbabane highlanders f. c.', 'mbabane highlanders f.c.'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Swaziland,English,36.5,set-68,Themba N. Mashuka,Mbabane,615,Lulangeni,"('http://dbpedia.org/resource/Mbabane_East', ['Mbabane East', 'mbabane_east', 'mbabane east', 'Mbabane_East'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Swaziland,English,36.5,set-68,Themba N. Mashuka,Mbabane,615,Lulangeni,"('http://dbpedia.org/resource/Mbabane_West', ['mbabane_west', 'Mbabane_West', 'mbabane west', 'Mbabane West'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Swaziland,English,36.5,set-68,Themba N. Mashuka,Mbabane,615,Lulangeni,"('http://dbpedia.org/resource/Mbabane_Government_Hospital', ['mbabane_government_hospital', 'Mbabane_Government_Hospital', 'Mbabane Government Hospital', 'mbabane government hospital'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
